Panel Name,Panel ID,Version Number,Gene Name,Gene Status
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CLDN14,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CLIC5,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CLPP,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CLRN1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,COCH,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,COL11A2,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,COL4A5,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,COL4A6,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DFNA5,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DFNB31,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DFNB59,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DNMT1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DSPP,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,EDN3,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,EDNRB,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,EPS8,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ESPN,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ESRRB,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,EYA1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,EYA4,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,FGF3,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GATA3,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GIPC3,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GJB2,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GJB3,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GPSM2,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GRHL2,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GRXCR1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,HOXA2,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,HSD17B4,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ILDR1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,KARS,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,KCNE1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,KCNJ10,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,KCNQ1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,KCNQ4,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,KIT,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,LARS2,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,LHFPL5,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,LOXHD1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,LRTOMT,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,MARVELD2,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,MASP1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,MITF,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,MSRB3,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,MT-RNR1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,MT-TS1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,MYH14,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,MYH9,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,MYO15A,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,MYO3A,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,MYO6,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,MYO7A,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,OPA1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,OSBPL2,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,OTOA,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,OTOF,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,OTOG,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,P2RX2,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,PAX2,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,PAX3,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,PCDH15,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,PDZD7,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,PNPT1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,POU3F4,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,POU4F3,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,PRPS1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,PTPRQ,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,RDX,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,SALL1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,SALL4,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,SERPINB6,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,SIX1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,SLC26A4,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,SLC4A11,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,SMPX,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,SNAI2,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,SOX10,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,SOX2,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,STRC,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,TECTA,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,TIMM8A,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,TMC1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,TMIE,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,TMPRSS3,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,TPRN,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,TRIOBP,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,USH1C,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,USH1G,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,USH2A,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,WFS1,Green
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ABHD5,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ABR,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ACAN,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ACTB,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ADCY1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ALDH1A2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,AP3D1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,APAF1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,APOPT1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,AQP4,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ARSB,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ATF2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ATOH1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ATP1A2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ATP2B2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ATP6V0A4,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ATP8B1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,AXIN1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,BARHL1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,BBS1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,BBS4,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,BCAP31,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,BCR,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,BDNF,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,BDP1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,BLOC1S5,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,BLOC1S6,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,BMP4,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,BSN,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,BTD,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CACNA1D,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CACNB2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CACNG2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CASP3,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CATSPER2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CCDC50,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CD151,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CDKN1B,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CDKN2D,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CEACAM16,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CELSR1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CHRNA9,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CISD2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CKB,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CLDN11,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CLDN9,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CLNS1A,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,COL11A1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,COL2A1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,COL4A3,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,COL4A4,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,COL9A1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,COL9A2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,COL9A3,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CPLX1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,CRYM,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DDB2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DDR1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DIABLO,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DIAPH1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DIAPH3,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DIO2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DIO3,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DLX2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DLX5,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DMD,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DVL1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DVL2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,DVL3,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ELMOD3,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,EPHB1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,EPHB2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,EPHB3,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ERBB4,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ERCC1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ERCC2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ERCC3,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ERCC4,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ERCC5,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ESR2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,FABP4,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,FAM65B,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,FAS,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,FBXO2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,FGFR1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,FGFR2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,FGFR3,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,FIGN,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,FKBP14,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,FOXC1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,FOXG1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,FOXI1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,FZD3,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,FZD6,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GBX2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GFER,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GFI1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GJA1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GJA1P1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GJB1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GJB4,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GJB5,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GJB6,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GLI3,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GPX1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GRID1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GRXCR2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GSTM1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GSTP1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GSTT1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,GUSB,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,HAL,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,HARS,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,HARS2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,HES1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,HES5,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,HGF,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,HMX2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,HMX3,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,HOXA1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,HOXB1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,IFT88,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,IGF1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,ITGA8,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,JAG1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,JAG2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,KCNMA1,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,KITLG,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,LAMA2,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,LARGE,Red
Congenital hearing impairment (profound/severe),558ac48fbb5a16630dcfeaad,1.11,LFNG,Red
